TaxonName,TaxonUsageID,MTB_Q,Longitude,Latitude,Timestep,Period,OP,OP_sd
Impatiens glandulifera,3063,45454,13.29167,51.425,2,1988 - 1996,0.2474,0.0041
Impatiens glandulifera,3063,45461,13.375,51.475,2,1988 - 1996,0.1868,0.0033
Impatiens glandulifera,3063,45462,13.45833,51.475,2,1988 - 1996,0.2281,0.0039
Impatiens glandulifera,3063,45463,13.375,51.425,2,1988 - 1996,0.1868,0.0033
Impatiens glandulifera,3063,45464,13.45833,51.425,2,1988 - 1996,0.2767,0.0045
Impatiens glandulifera,3063,45471,13.54167,51.475,2,1988 - 1996,0.3881,0.0058
Impatiens glandulifera,3063,45472,13.625,51.475,2,1988 - 1996,0.4181,0.0061
Impatiens glandulifera,3063,45473,13.54167,51.425,2,1988 - 1996,0.397,0.0059
Impatiens glandulifera,3063,45474,13.625,51.425,2,1988 - 1996,0.3562,0.0055
Impatiens glandulifera,3063,45481,13.70833,51.475,2,1988 - 1996,0.3787,0.0057
Impatiens glandulifera,3063,45482,13.79167,51.475,2,1988 - 1996,0.5069,0.0068
Impatiens glandulifera,3063,45483,13.70833,51.425,2,1988 - 1996,0.3744,0.0057
Impatiens glandulifera,3063,45484,13.79167,51.425,2,1988 - 1996,0.5118,0.0068
Impatiens glandulifera,3063,45491,13.875,51.475,2,1988 - 1996,0.5079,0.0068
Impatiens glandulifera,3063,45492,13.95833,51.475,2,1988 - 1996,0.4796,0.0066
Impatiens glandulifera,3063,45493,13.875,51.425,2,1988 - 1996,0.5174,0.0068
Impatiens glandulifera,3063,45494,13.95833,51.425,2,1988 - 1996,0.4317,0.0062
Impatiens glandulifera,3063,45501,14.04167,51.475,2,1988 - 1996,0.4309,0.0062
Impatiens glandulifera,3063,45502,14.125,51.475,2,1988 - 1996,0.4212,0.0061
Impatiens glandulifera,3063,45503,14.04167,51.425,2,1988 - 1996,0.4093,0.006
Impatiens glandulifera,3063,45504,14.125,51.425,2,1988 - 1996,0.443,0.0063
Impatiens glandulifera,3063,45511,14.20833,51.475,2,1988 - 1996,0.4466,0.0063
Impatiens glandulifera,3063,45512,14.29167,51.475,2,1988 - 1996,0.421,0.0061
Impatiens glandulifera,3063,45513,14.20833,51.425,2,1988 - 1996,0.5566,0.007
Impatiens glandulifera,3063,45514,14.29167,51.425,2,1988 - 1996,0.5037,0.0067
Impatiens glandulifera,3063,45521,14.375,51.475,2,1988 - 1996,0.4447,0.0063
Impatiens glandulifera,3063,45522,14.45833,51.475,2,1988 - 1996,0.531,0.0069
Impatiens glandulifera,3063,45523,14.375,51.425,2,1988 - 1996,0.4652,0.0065
Impatiens glandulifera,3063,45524,14.45833,51.425,2,1988 - 1996,0.4323,0.0062
Impatiens glandulifera,3063,45531,14.54167,51.475,2,1988 - 1996,0.5387,0.0069
Impatiens glandulifera,3063,45532,14.625,51.475,2,1988 - 1996,0.6254,0.0071
Impatiens glandulifera,3063,45533,14.54167,51.425,2,1988 - 1996,0.5183,0.0068
Impatiens glandulifera,3063,45534,14.625,51.425,2,1988 - 1996,0.572,0.007
Impatiens glandulifera,3063,45541,14.70833,51.475,2,1988 - 1996,0.6534,0.0071
Impatiens glandulifera,3063,45542,14.79167,51.475,2,1988 - 1996,0.6775,0.0071
Impatiens glandulifera,3063,45543,14.70833,51.425,2,1988 - 1996,0.6194,0.0071
Impatiens glandulifera,3063,45544,14.79167,51.425,2,1988 - 1996,0.6621,0.0071
Impatiens glandulifera,3063,45551,14.875,51.475,2,1988 - 1996,0.6951,0.007
Impatiens glandulifera,3063,45552,14.95833,51.475,2,1988 - 1996,0.7091,0.007
Impatiens glandulifera,3063,45553,14.875,51.425,2,1988 - 1996,0.6601,0.0071
Impatiens glandulifera,3063,45554,14.95833,51.425,2,1988 - 1996,0.6777,0.0071
Impatiens glandulifera,3063,46021,6.041667,51.375,2,1988 - 1996,0.4441,0.0063
Impatiens glandulifera,3063,46022,6.125,51.375,2,1988 - 1996,0.4162,0.0061
Impatiens glandulifera,3063,46023,6.041667,51.325,2,1988 - 1996,0.4528,0.0064
Impatiens glandulifera,3063,46024,6.125,51.325,2,1988 - 1996,0.4277,0.0062
Impatiens glandulifera,3063,46031,6.208333,51.375,2,1988 - 1996,0.3472,0.0054
Impatiens glandulifera,3063,46032,6.291667,51.375,2,1988 - 1996,0.5323,0.0069
Impatiens glandulifera,3063,46033,6.208333,51.325,2,1988 - 1996,0.5306,0.0069
Impatiens glandulifera,3063,46034,6.291667,51.325,2,1988 - 1996,0.6301,0.0071
Impatiens glandulifera,3063,46041,6.375,51.375,2,1988 - 1996,0.656,0.0071
Impatiens glandulifera,3063,46042,6.458333,51.375,2,1988 - 1996,0.6608,0.0071
Impatiens glandulifera,3063,46043,6.375,51.325,2,1988 - 1996,0.6489,0.0071
Impatiens glandulifera,3063,46044,6.458333,51.325,2,1988 - 1996,0.6657,0.0071
Impatiens glandulifera,3063,46051,6.541667,51.375,2,1988 - 1996,0.733,0.0068
Impatiens glandulifera,3063,46052,6.625,51.375,2,1988 - 1996,0.7268,0.0069
Impatiens glandulifera,3063,46053,6.541667,51.325,2,1988 - 1996,0.8294,0.0059
Impatiens glandulifera,3063,46054,6.625,51.325,2,1988 - 1996,0.7885,0.0064
Impatiens glandulifera,3063,46061,6.708333,51.375,2,1988 - 1996,0.8569,0.0054
Impatiens glandulifera,3063,46062,6.791667,51.375,2,1988 - 1996,0.8014,0.0062
Impatiens glandulifera,3063,46063,6.708333,51.325,2,1988 - 1996,0.79,0.0064
Impatiens glandulifera,3063,46064,6.791667,51.325,2,1988 - 1996,0.8209,0.006
Impatiens glandulifera,3063,46071,6.875,51.375,2,1988 - 1996,0.7365,0.0068
Impatiens glandulifera,3063,46072,6.958333,51.375,2,1988 - 1996,0.8275,0.0059
Impatiens glandulifera,3063,46073,6.875,51.325,2,1988 - 1996,0.8006,0.0062
Impatiens glandulifera,3063,46074,6.958333,51.325,2,1988 - 1996,0.8977,0.0045
Impatiens glandulifera,3063,46081,7.041667,51.375,2,1988 - 1996,0.8875,0.0048
Impatiens glandulifera,3063,46082,7.125,51.375,2,1988 - 1996,0.9227,0.0038
Impatiens glandulifera,3063,46083,7.041667,51.325,2,1988 - 1996,0.9341,0.0035
Impatiens glandulifera,3063,46084,7.125,51.325,2,1988 - 1996,0.8738,0.0051
Impatiens glandulifera,3063,46091,7.208333,51.375,2,1988 - 1996,0.9422,0.0032
Impatiens glandulifera,3063,46092,7.291667,51.375,2,1988 - 1996,0.9716,0.002
Impatiens glandulifera,3063,46093,7.208333,51.325,2,1988 - 1996,0.82,0.006
Impatiens glandulifera,3063,46094,7.291667,51.325,2,1988 - 1996,0.8214,0.006
Impatiens glandulifera,3063,46101,7.375,51.375,2,1988 - 1996,0.9788,0.0016
Impatiens glandulifera,3063,46102,7.458333,51.375,2,1988 - 1996,0.9444,0.0031
Impatiens glandulifera,3063,46103,7.375,51.325,2,1988 - 1996,0.862,0.0053
Impatiens glandulifera,3063,46104,7.458333,51.325,2,1988 - 1996,0.8967,0.0046
Impatiens glandulifera,3063,46111,7.541667,51.375,2,1988 - 1996,0.8769,0.005
Impatiens glandulifera,3063,46112,7.625,51.375,2,1988 - 1996,0.8339,0.0058
Impatiens glandulifera,3063,46113,7.541667,51.325,2,1988 - 1996,0.9145,0.0041
Impatiens glandulifera,3063,46114,7.625,51.325,2,1988 - 1996,0.9029,0.0044
Impatiens glandulifera,3063,46121,7.708333,51.375,2,1988 - 1996,0.866,0.0052
Impatiens glandulifera,3063,46122,7.791667,51.375,2,1988 - 1996,0.892,0.0047
Impatiens glandulifera,3063,46123,7.708333,51.325,2,1988 - 1996,0.8929,0.0047
Impatiens glandulifera,3063,46124,7.791667,51.325,2,1988 - 1996,0.9171,0.004
Impatiens glandulifera,3063,46131,7.875,51.375,2,1988 - 1996,0.826,0.0059
Impatiens glandulifera,3063,46132,7.958333,51.375,2,1988 - 1996,0.7616,0.0066
Impatiens glandulifera,3063,46133,7.875,51.325,2,1988 - 1996,0.8418,0.0057
Impatiens glandulifera,3063,46134,7.958333,51.325,2,1988 - 1996,0.7843,0.0064
Impatiens glandulifera,3063,46141,8.041667,51.375,2,1988 - 1996,0.772,0.0065
Impatiens glandulifera,3063,46142,8.125,51.375,2,1988 - 1996,0.7273,0.0069
Impatiens glandulifera,3063,46143,8.041667,51.325,2,1988 - 1996,0.7979,0.0063
Impatiens glandulifera,3063,46144,8.125,51.325,2,1988 - 1996,0.7926,0.0063
Impatiens glandulifera,3063,46151,8.208333,51.375,2,1988 - 1996,0.714,0.0069
Impatiens glandulifera,3063,46152,8.291667,51.375,2,1988 - 1996,0.7138,0.0069
Impatiens glandulifera,3063,46153,8.208333,51.325,2,1988 - 1996,0.7757,0.0065
Impatiens glandulifera,3063,46154,8.291667,51.325,2,1988 - 1996,0.7427,0.0068
Impatiens glandulifera,3063,46161,8.375,51.375,2,1988 - 1996,0.7286,0.0069
Impatiens glandulifera,3063,46162,8.458333,51.375,2,1988 - 1996,0.6995,0.007
Impatiens glandulifera,3063,46163,8.375,51.325,2,1988 - 1996,0.9171,0.004
Impatiens glandulifera,3063,46164,8.458333,51.325,2,1988 - 1996,0.8849,0.0048
Impatiens glandulifera,3063,46171,8.541667,51.375,2,1988 - 1996,0.8054,0.0062
Impatiens glandulifera,3063,46172,8.625,51.375,2,1988 - 1996,0.7322,0.0068
Impatiens glandulifera,3063,46173,8.541667,51.325,2,1988 - 1996,0.8071,0.0062
Impatiens glandulifera,3063,46174,8.625,51.325,2,1988 - 1996,0.758,0.0067
Impatiens glandulifera,3063,46181,8.708333,51.375,2,1988 - 1996,0.6222,0.0071
Impatiens glandulifera,3063,46182,8.791667,51.375,2,1988 - 1996,0.6883,0.007
Impatiens glandulifera,3063,46183,8.708333,51.325,2,1988 - 1996,0.7583,0.0067
Impatiens glandulifera,3063,46184,8.791667,51.325,2,1988 - 1996,0.6377,0.0071
Impatiens glandulifera,3063,46191,8.875,51.375,2,1988 - 1996,0.748,0.0067
Impatiens glandulifera,3063,46192,8.958333,51.375,2,1988 - 1996,0.8018,0.0062
Impatiens glandulifera,3063,46193,8.875,51.325,2,1988 - 1996,0.7497,0.0067
Impatiens glandulifera,3063,46194,8.958333,51.325,2,1988 - 1996,0.8182,0.006
Impatiens glandulifera,3063,46201,9.041667,51.375,2,1988 - 1996,0.8391,0.0057
Impatiens glandulifera,3063,46202,9.125,51.375,2,1988 - 1996,0.8396,0.0057
Impatiens glandulifera,3063,46203,9.041667,51.325,2,1988 - 1996,0.8129,0.0061
Impatiens glandulifera,3063,46204,9.125,51.325,2,1988 - 1996,0.8251,0.0059
Impatiens glandulifera,3063,46211,9.208333,51.375,2,1988 - 1996,0.8314,0.0058
Impatiens glandulifera,3063,46212,9.291667,51.375,2,1988 - 1996,0.6816,0.0071
Impatiens glandulifera,3063,46213,9.208333,51.325,2,1988 - 1996,0.7167,0.0069
Impatiens glandulifera,3063,46214,9.291667,51.325,2,1988 - 1996,0.6432,0.0071
Impatiens glandulifera,3063,46221,9.375,51.375,2,1988 - 1996,0.6501,0.0071
Impatiens glandulifera,3063,46222,9.458333,51.375,2,1988 - 1996,0.8816,0.0049
Impatiens glandulifera,3063,46223,9.375,51.325,2,1988 - 1996,0.7167,0.0069
Impatiens glandulifera,3063,46224,9.458333,51.325,2,1988 - 1996,0.8866,0.0048
Impatiens glandulifera,3063,46231,9.541667,51.375,2,1988 - 1996,0.9029,0.0044
Impatiens glandulifera,3063,46232,9.625,51.375,2,1988 - 1996,1,0
Impatiens glandulifera,3063,46233,9.541667,51.325,2,1988 - 1996,0.9132,0.0041
Impatiens glandulifera,3063,46234,9.625,51.325,2,1988 - 1996,0.8753,0.005
Impatiens glandulifera,3063,46241,9.708333,51.375,2,1988 - 1996,0.9621,0.0024
Impatiens glandulifera,3063,46242,9.791667,51.375,2,1988 - 1996,0.938,0.0034
Impatiens glandulifera,3063,46243,9.708333,51.325,2,1988 - 1996,0.9073,0.0043
Impatiens glandulifera,3063,46244,9.791667,51.325,2,1988 - 1996,0.8646,0.0053
Impatiens glandulifera,3063,46251,9.875,51.375,2,1988 - 1996,0.9257,0.0038
Impatiens glandulifera,3063,46252,9.958333,51.375,2,1988 - 1996,0.7378,0.0068
Impatiens glandulifera,3063,46253,9.875,51.325,2,1988 - 1996,0.9306,0.0036
Impatiens glandulifera,3063,46254,9.958333,51.325,2,1988 - 1996,0.702,0.007
Impatiens glandulifera,3063,46261,10.04167,51.375,2,1988 - 1996,0.6031,0.0071
Impatiens glandulifera,3063,46262,10.125,51.375,2,1988 - 1996,0.4966,0.0067
Impatiens glandulifera,3063,46263,10.04167,51.325,2,1988 - 1996,0.4739,0.0065
Impatiens glandulifera,3063,46264,10.125,51.325,2,1988 - 1996,0.4331,0.0062
Impatiens glandulifera,3063,46271,10.20833,51.375,2,1988 - 1996,0.4367,0.0063
Impatiens glandulifera,3063,46272,10.29167,51.375,2,1988 - 1996,0.4042,0.006
Impatiens glandulifera,3063,46273,10.20833,51.325,2,1988 - 1996,0.4184,0.0061
Impatiens glandulifera,3063,46274,10.29167,51.325,2,1988 - 1996,0.399,0.0059
Impatiens glandulifera,3063,46281,10.375,51.375,2,1988 - 1996,0.4124,0.0061
Impatiens glandulifera,3063,46282,10.45833,51.375,2,1988 - 1996,0.3737,0.0057
Impatiens glandulifera,3063,46283,10.375,51.325,2,1988 - 1996,0.3919,0.0059
Impatiens glandulifera,3063,46284,10.45833,51.325,2,1988 - 1996,0.385,0.0058
Impatiens glandulifera,3063,46291,10.54167,51.375,2,1988 - 1996,0.3713,0.0057
Impatiens glandulifera,3063,46292,10.625,51.375,2,1988 - 1996,0.3352,0.0053
Impatiens glandulifera,3063,46293,10.54167,51.325,2,1988 - 1996,0.3628,0.0056
Impatiens glandulifera,3063,46294,10.625,51.325,2,1988 - 1996,0.3222,0.0051
Impatiens glandulifera,3063,46301,10.70833,51.375,2,1988 - 1996,0.2854,0.0047
Impatiens glandulifera,3063,46302,10.79167,51.375,2,1988 - 1996,0.326,0.0052
Impatiens glandulifera,3063,46303,10.70833,51.325,2,1988 - 1996,0.3297,0.0052
Impatiens glandulifera,3063,46304,10.79167,51.325,2,1988 - 1996,0.2854,0.0047
Impatiens glandulifera,3063,46311,10.875,51.375,2,1988 - 1996,0.4291,0.0062
Impatiens glandulifera,3063,46312,10.95833,51.375,2,1988 - 1996,0.4325,0.0062
Impatiens glandulifera,3063,46313,10.875,51.325,2,1988 - 1996,0.3015,0.0049
Impatiens glandulifera,3063,46314,10.95833,51.325,2,1988 - 1996,0.3437,0.0054
Impatiens glandulifera,3063,46321,11.04167,51.375,2,1988 - 1996,0.4856,0.0066
Impatiens glandulifera,3063,46322,11.125,51.375,2,1988 - 1996,0.4539,0.0064
Impatiens glandulifera,3063,46323,11.04167,51.325,2,1988 - 1996,0.4309,0.0062
Impatiens glandulifera,3063,46324,11.125,51.325,2,1988 - 1996,0.5107,0.0068
Impatiens glandulifera,3063,46331,11.20833,51.375,2,1988 - 1996,0.5473,0.007
Impatiens glandulifera,3063,46332,11.29167,51.375,2,1988 - 1996,0.5746,0.0071
Impatiens glandulifera,3063,46333,11.20833,51.325,2,1988 - 1996,0.5737,0.007
Impatiens glandulifera,3063,46334,11.29167,51.325,2,1988 - 1996,0.5096,0.0068
Impatiens glandulifera,3063,46341,11.375,51.375,2,1988 - 1996,0.5235,0.0068
Impatiens glandulifera,3063,46342,11.45833,51.375,2,1988 - 1996,0.3716,0.0057
Impatiens glandulifera,3063,46343,11.375,51.325,2,1988 - 1996,0.5262,0.0069
Impatiens glandulifera,3063,46344,11.45833,51.325,2,1988 - 1996,0.4696,0.0065
Impatiens glandulifera,3063,46351,11.54167,51.375,2,1988 - 1996,0.4754,0.0066
Impatiens glandulifera,3063,46352,11.625,51.375,2,1988 - 1996,0.5824,0.0071
Impatiens glandulifera,3063,46353,11.54167,51.325,2,1988 - 1996,0.4965,0.0067
Impatiens glandulifera,3063,46354,11.625,51.325,2,1988 - 1996,0.5649,0.007
Impatiens glandulifera,3063,46361,11.70833,51.375,2,1988 - 1996,0.6119,0.0071
Impatiens glandulifera,3063,46362,11.79167,51.375,2,1988 - 1996,0.651,0.0071
Impatiens glandulifera,3063,46363,11.70833,51.325,2,1988 - 1996,0.5711,0.007
Impatiens glandulifera,3063,46364,11.79167,51.325,2,1988 - 1996,0.6679,0.0071
Impatiens glandulifera,3063,46371,11.875,51.375,2,1988 - 1996,0.6397,0.0071
Impatiens glandulifera,3063,46372,11.95833,51.375,2,1988 - 1996,0.6654,0.0071
Impatiens glandulifera,3063,46373,11.875,51.325,2,1988 - 1996,0.6824,0.0071
Impatiens glandulifera,3063,46374,11.95833,51.325,2,1988 - 1996,0.6917,0.007
Impatiens glandulifera,3063,46381,12.04167,51.375,2,1988 - 1996,0.7375,0.0068
Impatiens glandulifera,3063,46382,12.125,51.375,2,1988 - 1996,0.7815,0.0065
Impatiens glandulifera,3063,46383,12.04167,51.325,2,1988 - 1996,0.765,0.0066
Impatiens glandulifera,3063,46384,12.125,51.325,2,1988 - 1996,0.6947,0.007
Impatiens glandulifera,3063,46391,12.20833,51.375,2,1988 - 1996,0.8265,0.0059
Impatiens glandulifera,3063,46392,12.29167,51.375,2,1988 - 1996,0.8653,0.0052
Impatiens glandulifera,3063,46393,12.20833,51.325,2,1988 - 1996,0.7261,0.0069
Impatiens glandulifera,3063,46394,12.29167,51.325,2,1988 - 1996,0.8251,0.0059
Impatiens glandulifera,3063,46401,12.375,51.375,2,1988 - 1996,0.855,0.0054
Impatiens glandulifera,3063,46402,12.45833,51.375,2,1988 - 1996,0.7169,0.0069
Impatiens glandulifera,3063,46403,12.375,51.325,2,1988 - 1996,0.8957,0.0046
Impatiens glandulifera,3063,46404,12.45833,51.325,2,1988 - 1996,0.7512,0.0067
Impatiens glandulifera,3063,46411,12.54167,51.375,2,1988 - 1996,0.6336,0.0071
Impatiens glandulifera,3063,46412,12.625,51.375,2,1988 - 1996,0.5884,0.0071
Impatiens glandulifera,3063,46413,12.54167,51.325,2,1988 - 1996,0.6652,0.0071
Impatiens glandulifera,3063,46414,12.625,51.325,2,1988 - 1996,0.5726,0.007
Impatiens glandulifera,3063,46421,12.70833,51.375,2,1988 - 1996,0.7829,0.0064
Impatiens glandulifera,3063,46422,12.79167,51.375,2,1988 - 1996,0.5718,0.007
Impatiens glandulifera,3063,46423,12.70833,51.325,2,1988 - 1996,0.5672,0.007
Impatiens glandulifera,3063,46424,12.79167,51.325,2,1988 - 1996,0.5913,0.0071
Impatiens glandulifera,3063,46431,12.875,51.375,2,1988 - 1996,0.5275,0.0069
Impatiens glandulifera,3063,46432,12.95833,51.375,2,1988 - 1996,0.5372,0.0069
Impatiens glandulifera,3063,46433,12.875,51.325,2,1988 - 1996,0.4714,0.0065
Impatiens glandulifera,3063,46434,12.95833,51.325,2,1988 - 1996,0.5118,0.0068
Impatiens glandulifera,3063,46441,13.04167,51.375,2,1988 - 1996,0.5451,0.0069
Impatiens glandulifera,3063,46442,13.125,51.375,2,1988 - 1996,0.5336,0.0069
Impatiens glandulifera,3063,46443,13.04167,51.325,2,1988 - 1996,0.51,0.0068
Impatiens glandulifera,3063,46444,13.125,51.325,2,1988 - 1996,0.5271,0.0069
Impatiens glandulifera,3063,46451,13.20833,51.375,2,1988 - 1996,0.4763,0.0066
Impatiens glandulifera,3063,46452,13.29167,51.375,2,1988 - 1996,0.2828,0.0046
Impatiens glandulifera,3063,46453,13.20833,51.325,2,1988 - 1996,0.4686,0.0065
Impatiens glandulifera,3063,46454,13.29167,51.325,2,1988 - 1996,0.3959,0.0059
Impatiens glandulifera,3063,46461,13.375,51.375,2,1988 - 1996,0.2812,0.0046
Impatiens glandulifera,3063,46462,13.45833,51.375,2,1988 - 1996,0.378,0.0057
Impatiens glandulifera,3063,46463,13.375,51.325,2,1988 - 1996,0.3902,0.0058
Impatiens glandulifera,3063,46464,13.45833,51.325,2,1988 - 1996,0.4254,0.0062
Impatiens glandulifera,3063,46471,13.54167,51.375,2,1988 - 1996,0.445,0.0063
Impatiens glandulifera,3063,46472,13.625,51.375,2,1988 - 1996,0.4537,0.0064
Impatiens glandulifera,3063,46473,13.54167,51.325,2,1988 - 1996,0.4602,0.0065
Impatiens glandulifera,3063,46474,13.625,51.325,2,1988 - 1996,0.444,0.0063
Impatiens glandulifera,3063,46481,13.70833,51.375,2,1988 - 1996,0.4305,0.0062
Impatiens glandulifera,3063,46482,13.79167,51.375,2,1988 - 1996,0.4517,0.0064
Impatiens glandulifera,3063,46483,13.70833,51.325,2,1988 - 1996,0.4735,0.0065
Impatiens glandulifera,3063,46484,13.79167,51.325,2,1988 - 1996,0.4656,0.0065
Impatiens glandulifera,3063,46491,13.875,51.375,2,1988 - 1996,0.4223,0.0061
Impatiens glandulifera,3063,46492,13.95833,51.375,2,1988 - 1996,0.4448,0.0063
Impatiens glandulifera,3063,46493,13.875,51.325,2,1988 - 1996,0.391,0.0059
Impatiens glandulifera,3063,46494,13.95833,51.325,2,1988 - 1996,0.4213,0.0061
Impatiens glandulifera,3063,46501,14.04167,51.375,2,1988 - 1996,0.405,0.006
Impatiens glandulifera,3063,46502,14.125,51.375,2,1988 - 1996,0.4135,0.0061
Impatiens glandulifera,3063,46503,14.04167,51.325,2,1988 - 1996,0.3992,0.0059
Impatiens glandulifera,3063,46504,14.125,51.325,2,1988 - 1996,0.4279,0.0062
Impatiens glandulifera,3063,46511,14.20833,51.375,2,1988 - 1996,0.4618,0.0065
Impatiens glandulifera,3063,46512,14.29167,51.375,2,1988 - 1996,0.426,0.0062
Impatiens glandulifera,3063,46513,14.20833,51.325,2,1988 - 1996,0.4609,0.0065
Impatiens glandulifera,3063,46514,14.29167,51.325,2,1988 - 1996,0.4315,0.0062
Impatiens glandulifera,3063,46521,14.375,51.375,2,1988 - 1996,0.4024,0.006
Impatiens glandulifera,3063,46522,14.45833,51.375,2,1988 - 1996,0.4347,0.0062
Impatiens glandulifera,3063,46523,14.375,51.325,2,1988 - 1996,0.4378,0.0063
Impatiens glandulifera,3063,46524,14.45833,51.325,2,1988 - 1996,0.457,0.0064
Impatiens glandulifera,3063,46531,14.54167,51.375,2,1988 - 1996,0.463,0.0065
Impatiens glandulifera,3063,46532,14.625,51.375,2,1988 - 1996,0.5561,0.007
Impatiens glandulifera,3063,46533,14.54167,51.325,2,1988 - 1996,0.5015,0.0067
Impatiens glandulifera,3063,46534,14.625,51.325,2,1988 - 1996,0.5428,0.0069
Impatiens glandulifera,3063,46541,14.70833,51.375,2,1988 - 1996,0.5735,0.007
Impatiens glandulifera,3063,46542,14.79167,51.375,2,1988 - 1996,0.6706,0.0071
Impatiens glandulifera,3063,46543,14.70833,51.325,2,1988 - 1996,0.5982,0.0071
Impatiens glandulifera,3063,46544,14.79167,51.325,2,1988 - 1996,0.686,0.0071
Impatiens glandulifera,3063,46551,14.875,51.375,2,1988 - 1996,0.67,0.0071
Impatiens glandulifera,3063,46552,14.95833,51.375,2,1988 - 1996,0.6777,0.0071
Impatiens glandulifera,3063,46553,14.875,51.325,2,1988 - 1996,0.7063,0.007
Impatiens glandulifera,3063,46554,14.95833,51.325,2,1988 - 1996,0.6597,0.0071
Impatiens glandulifera,3063,46561,15.04167,51.375,2,1988 - 1996,0.6806,0.0071
Impatiens glandulifera,3063,46562,15.125,51.375,2,1988 - 1996,0.6804,0.0071
Impatiens glandulifera,3063,46563,15.04167,51.325,2,1988 - 1996,0.7392,0.0068
Impatiens glandulifera,3063,46564,15.125,51.325,2,1988 - 1996,0.7107,0.007
Impatiens glandulifera,3063,47021,6.041667,51.275,2,1988 - 1996,0.4155,0.0061
Impatiens glandulifera,3063,47022,6.125,51.275,2,1988 - 1996,0.4225,0.0061
Impatiens glandulifera,3063,47023,6.041667,51.225,2,1988 - 1996,0.4005,0.0059
Impatiens glandulifera,3063,47024,6.125,51.225,2,1988 - 1996,0.4985,0.0067
Impatiens glandulifera,3063,47031,6.208333,51.275,2,1988 - 1996,0.6411,0.0071
Impatiens glandulifera,3063,47032,6.291667,51.275,2,1988 - 1996,0.6597,0.0071
Impatiens glandulifera,3063,47033,6.208333,51.225,2,1988 - 1996,0.5802,0.0071
Impatiens glandulifera,3063,47034,6.291667,51.225,2,1988 - 1996,0.6755,0.0071
Impatiens glandulifera,3063,47041,6.375,51.275,2,1988 - 1996,0.6714,0.0071
Impatiens glandulifera,3063,47042,6.458333,51.275,2,1988 - 1996,0.6868,0.0071
Impatiens glandulifera,3063,47043,6.375,51.225,2,1988 - 1996,0.6928,0.007
Impatiens glandulifera,3063,47044,6.458333,51.225,2,1988 - 1996,0.7907,0.0064
Impatiens glandulifera,3063,47051,6.541667,51.275,2,1988 - 1996,0.7685,0.0066
Impatiens glandulifera,3063,47052,6.625,51.275,2,1988 - 1996,0.7774,0.0065
Impatiens glandulifera,3063,47053,6.541667,51.225,2,1988 - 1996,0.7734,0.0065
Impatiens glandulifera,3063,47054,6.625,51.225,2,1988 - 1996,0.8289,0.0059
Impatiens glandulifera,3063,47061,6.708333,51.275,2,1988 - 1996,0.8079,0.0062
Impatiens glandulifera,3063,47062,6.791667,51.275,2,1988 - 1996,0.8792,0.005
Impatiens glandulifera,3063,47063,6.708333,51.225,2,1988 - 1996,0.8125,0.0061
Impatiens glandulifera,3063,47064,6.791667,51.225,2,1988 - 1996,0.9108,0.0042
Impatiens glandulifera,3063,47071,6.875,51.275,2,1988 - 1996,0.8251,0.0059
Impatiens glandulifera,3063,47072,6.958333,51.275,2,1988 - 1996,0.9242,0.0038
Impatiens glandulifera,3063,47073,6.875,51.225,2,1988 - 1996,0.849,0.0055
Impatiens glandulifera,3063,47074,6.958333,51.225,2,1988 - 1996,0.9341,0.0035
Impatiens glandulifera,3063,47081,7.041667,51.275,2,1988 - 1996,0.9341,0.0035
Impatiens glandulifera,3063,47082,7.125,51.275,2,1988 - 1996,0.7846,0.0064
Impatiens glandulifera,3063,47083,7.041667,51.225,2,1988 - 1996,0.8575,0.0054
Impatiens glandulifera,3063,47084,7.125,51.225,2,1988 - 1996,0.7583,0.0067
Impatiens glandulifera,3063,47091,7.208333,51.275,2,1988 - 1996,0.7822,0.0064
Impatiens glandulifera,3063,47092,7.291667,51.275,2,1988 - 1996,0.7774,0.0065
Impatiens glandulifera,3063,47093,7.208333,51.225,2,1988 - 1996,0.7682,0.0066
Impatiens glandulifera,3063,47094,7.291667,51.225,2,1988 - 1996,0.7747,0.0065
Impatiens glandulifera,3063,47101,7.375,51.275,2,1988 - 1996,0.7941,0.0063
Impatiens glandulifera,3063,47102,7.458333,51.275,2,1988 - 1996,0.8468,0.0056
Impatiens glandulifera,3063,47103,7.375,51.225,2,1988 - 1996,0.8151,0.0061
Impatiens glandulifera,3063,47104,7.458333,51.225,2,1988 - 1996,0.827,0.0059
Impatiens glandulifera,3063,47111,7.541667,51.275,2,1988 - 1996,0.8354,0.0058
Impatiens glandulifera,3063,47112,7.625,51.275,2,1988 - 1996,0.8569,0.0054
Impatiens glandulifera,3063,47113,7.541667,51.225,2,1988 - 1996,0.82,0.006
Impatiens glandulifera,3063,47114,7.625,51.225,2,1988 - 1996,0.8412,0.0057
Impatiens glandulifera,3063,47121,7.708333,51.275,2,1988 - 1996,0.8456,0.0056
Impatiens glandulifera,3063,47122,7.791667,51.275,2,1988 - 1996,0.8849,0.0048
Impatiens glandulifera,3063,47123,7.708333,51.225,2,1988 - 1996,0.828,0.0059
Impatiens glandulifera,3063,47124,7.791667,51.225,2,1988 - 1996,0.8544,0.0055
Impatiens glandulifera,3063,47131,7.875,51.275,2,1988 - 1996,0.8761,0.005
Impatiens glandulifera,3063,47132,7.958333,51.275,2,1988 - 1996,0.8929,0.0047
